"","UBB","HIST1H1C","UBC","PFN1","CDK4","NFKBIA","HSPA8","HSP90AB1","DAXX","ACTB","GADD45G","BTG2","PCBP1","APEX1","H2AFZ","H2AFX","TRIM28","CIB1","NOP10","SOX4","UBD","CCND1","TCEB2","DDX5","HES1","POLR2I","HIST1H1B","STOML2","PSMB6","SOX9","COPS6","RASSF7","HMGB2","CIRBP","YBX1","C9orf142","CALM3","POLR2L","SRSF6","CETN2","RAD23A","POLR2K","ZNHIT1","GADD45A","POLE3","UBA1","VCP","UBE2C","POLD4","NHP2","SOD1","CDKN1A","PUF60","TREX1","STRA13","GPS1","MDM2","HNRNPU","POLR2G","MVP","CCNO","KPNA2","RBM38","SNAI2","POLD2","TINF2","POLR2J","IDH1","THAP7","PPP4C","UBE2NL","POLR2H","CHRAC1","ASNA1","MRPL40","ZWINT","PER1","NDNL2","CDKN2A","BCL3","HRAS","TADA3","KAT2A","NPM1","RNF113A","POLR2E","YWHAE","NCAPD3","COPS7A","GATAD1","RRM2","PCNA","SUMO3","NONO","OTUB1","YWHAB","RNASEH2C","PTBP1","CCND2","ARPC4"
"TINF2",0.395937841640419,0.148617185515463,0.178780285855914,0.102342801252092,0.0546357125756554,0.0562517259169046,0.339765873022342,-0.047053994870422,0.0364956605689272,0.0659813792130012,0.210803665213723,0.179018025381674,-0.0160572646374005,0.193558313064717,0.0419101990658575,-0.0946877408240689,-0.117884946109349,0.276564784980251,0.309668038378057,-0.214701288572791,0.00351036239463184,-0.0642857959382136,0.196723058857296,0.134201554629226,0.150572957768565,0.0756263058651114,-0.0455565901614888,0.221966630308669,0.242714490604878,0.140877984971531,0.20893132093508,0.0734275254373603,-0.248466984366138,0.291421730190983,-0.0544585477599201,0.117692128007765,0.204863430289887,0.258735420663357,0.138276874896372,0.166183846630387,-0.0497267189006238,0.0754724559652787,0.270321244480032,0.10027911636527,0.187503288254881,-0.0472874323331039,0.153345700445401,-0.195829989303824,0.322601212121839,0.175573716282079,0.19670183232893,0.234067573522056,0.0881092022668093,0.236675907425226,0.309723822959557,0.190129982968064,0.00978382994197364,-0.259658468500286,0.374860008905832,-0.0170823062029935,-0.0608423562182767,-0.246553062182557,-0.111831546045482,0.00801986663657638,0.121454287886056,1,0.0956207129636955,0.233310244509688,0.188722547098815,0.159363659362011,0.324813247858039,-0.0226064100685636,-0.134748646887892,0.251022963480106,0.288946562631057,-0.280986005141237,0.124223361907533,0.274261720813027,-0.0673304203962227,-0.0141529631328166,0.119456913924664,0.2580621144796,-0.0959876345686698,0.1198432559057,0.326883875936852,0.176181026840498,0.256135067251626,0.145665784729594,0.239782445387374,0.0368047140148234,-0.185667290844697,-0.0227472266540067,0.243239093851246,-0.0420993214349354,0.074104121941652,0.0517972308475482,0.261867372161122,-0.243085460320408,-0.0403197965758495,0.391398946762266
"POLR2J",0.309661396838739,0.227128801515043,0.107878294539407,0.605197502274008,0.130152012483686,0.00880564670161405,-0.0871690933046929,0.0435646313038288,0.106967945510318,0.24034429308592,0.157108052203695,-0.0711898391723411,0.183063535653021,0.381951724662747,0.241870176514089,0.500574127972637,0.222566994065255,0.223272511236661,0.535349521463159,-0.027464737232012,-0.0867093566438158,-0.122019595224936,0.751592389742537,-0.304406440187041,0.0949331045232855,0.732027915494384,-0.0226793087883009,0.357592145081512,0.446943035621385,0.083882385278361,0.754136089575096,0.329833487473575,0.127933672889113,0.0421317819777245,0.424945960438886,0.569479942242319,0.236422260457428,0.675056059179182,-0.0342313270070052,0.464665115930222,0.525214427759151,0.47576922541026,0.841910136488275,0.0883282805487924,0.179444471896673,0.338749914018881,-0.198874337580329,0.419356286908626,0.266675741977709,0.691847768705194,0.466114645069831,-0.12172760474107,0.411280002246198,0.433545003555596,0.412173947816665,0.515515171824141,-0.00167666219583402,-0.374235338038562,0.530935935293171,-0.145064296615458,0.14263661601091,0.202789059447725,0.312569109633652,-0.16243187904045,0.479359003264826,0.0956207129636955,1,-0.0924182301702338,0.377141691166869,0.580667498586094,0.127039182002729,0.436835997229791,0.311419074775804,0.540893535011955,0.519101718272198,0.0442295170409931,-0.114242546143053,0.365124557248259,0.455933806110364,0.173928180823899,0.256232728691522,0.469887164254036,0.0827536080496329,0.234847737337618,0.340848287689783,0.349296900591222,0.436558329122709,-0.055910607608826,0.296420849514856,0.0745089142783847,-0.015554833482223,0.217588521327079,0.327769919320124,0.217919690792261,0.577113588233681,0.178219554049269,0.593277132127205,0.0546628230218441,0.0256001535481835,0.441459594957824
"IDH1",0.288542379542643,0.38263181508633,0.0258822548108909,-0.190189761577834,-0.0661772490438532,-0.0870240850333328,0.184740963438953,0.180973382827364,-0.147637520058376,-0.319255588310868,0.316011938331481,0.224819940175422,-0.018417624621399,-0.103959205295195,-0.164509387697754,-0.311550815798328,-0.124635025175286,0.375161500217079,0.0853189257997701,-0.211147629206475,-0.0415535826734601,-0.0217024561567895,0.00831549233589491,0.25003977956155,0.25832420396552,-0.136793207613257,-0.0288460057421663,-0.0234223656882561,0.165946718998679,0.154383701512701,0.0384702018222653,0.158617867112468,-0.348834111256879,0.432624158428108,-0.267464324441663,0.0721296299235534,0.129913371313076,0.0662763137194122,0.360536415735228,-0.120256537807363,-0.101459816718419,-0.15923384826889,-5.63050328850452e-05,-0.28928366099458,-0.139177881677773,-0.0538216646153374,0.410072620578097,-0.362346802917399,0.364825443279976,-0.0415163980974999,0.269872632333684,0.00173741992303279,-0.199711977362959,0.334967776642889,0.371861075576762,0.173328056402486,-0.0231273456110201,0.147547272855581,-0.0398957132315518,-0.133439372986169,0.0132543315177911,-0.396717424215581,-0.303023294220975,-0.154892745907134,0.098409121506798,0.233310244509688,-0.0924182301702338,1,0.166439821027544,-0.192948881693152,0.174885215465445,-0.133763212892371,-0.277044528920911,-0.134096156594317,0.214710859219076,-0.309919809013636,0.179980395941407,0.0563779519358502,-0.247585511280533,-0.158939306862153,0.103470205021497,0.295072971586577,-0.01888537438652,0.14403364782415,0.0754135237958404,0.145286019080844,0.0739306223581156,0.518366324043306,0.148425322777286,0.0358716106218488,-0.305094177242494,-0.306227180535078,-0.146109688987418,0.00196037165928441,-0.162084805943017,-0.12985434675598,0.0990698422846935,-0.193929054656349,-0.145324887911516,0.101949780229401
"THAP7",0.310647248262791,0.355993016782737,0.190739052735086,0.217384881201561,0.0102307361376751,-0.0364027815680971,-0.0118548481033164,0.112759729479714,0.0964721708574685,0.00648776999383537,0.420501273755254,0.0916325314879745,0.0690224231424471,0.0806499240423853,0.10831909697483,0.0649356956516945,0.152900082282127,0.514941971496265,0.362592923384836,-0.135248305129218,-0.0421778116939553,-0.0148952863847843,0.494395934456599,0.0245499591310138,0.218966509074315,0.325807972617215,-0.0452751111351235,0.228934081467741,0.473476562590539,-0.00265292121551683,0.38811059979597,0.405089374707712,-0.112735310003044,0.452432279664671,0.0291579601869878,0.585467223623598,0.172849297014289,0.420964779890967,0.187814520660446,0.165351194685945,0.195750155737504,0.0555226197736567,0.438941242335325,-0.0931860127038116,-5.49281525405269e-05,0.0269992868255618,0.179073421880915,-0.0360747884727654,0.580006413291211,0.314962034775426,0.456968581608884,0.0254330842027706,0.176036552905856,0.528355457925036,0.59614109148467,0.501954445352415,-0.0297936694927094,-0.189552775306713,0.308897531224582,-0.0477283799300312,0.0497129308673421,-0.140806666098678,-0.0229497789019567,-0.0390370936665654,0.39125625690726,0.188722547098815,0.377141691166869,0.166439821027544,1,0.262695372005966,0.0447659760954463,0.299698031204876,-0.0318263750380111,0.10885309220054,0.671373703566826,-0.120937123896712,0.111798054769092,0.140664646949519,-0.0218477501862462,0.0362397748164722,0.498659407069991,0.476304855998258,0.22483512186054,0.182687346792365,0.38261916832924,0.501878183704853,0.181304180807491,0.143077932648125,0.233185087337741,0.00470175909515478,-0.112969974645039,-0.0127713044470445,0.0690648457491937,0.0299390617676832,0.225954219840339,-0.110020535456134,0.544983275316677,0.00125484542612463,-0.0922776120688184,0.452371616193948
"PPP4C",0.206196891082886,0.0760207171973216,0.0977763105092071,0.603650938034798,0.0812598017290913,0.0461692224146852,0.0407844417233263,0.00826257233301637,0.202806166443867,0.359464964003579,-0.0232617083703608,-0.181675716292956,0.244395671635562,0.404863270709087,0.365183619247548,0.46119162588531,0.18682792018798,0.205808986086603,0.563261531475973,0.0506469152758563,0.0631957026377884,-0.0681495609531352,0.617677612213999,-0.313889774466933,-0.00880121323122834,0.568647592024186,0.0159569650021697,0.422639583319681,0.378359481575154,-0.154227773974649,0.420136458665139,0.264155604856848,0.110178835729936,-0.20357122265602,0.365679793868426,0.35104056285223,0.0607758520605397,0.495152956584714,-0.176258963084878,0.41141435528778,0.370343772348929,0.463608452298718,0.639608583700744,0.123712987831455,0.324681469478838,0.20225594020531,-0.22307963561644,0.441906756926229,0.199605649006195,0.556681979763336,0.246396474411886,-0.0428247861660423,0.453129911538598,0.163960707490688,0.277962867244081,0.403309639402192,-0.0365096556992411,-0.417026757337645,0.480072318958839,0.159018864123832,0.133990117801303,0.329011523166858,0.343092544624162,-0.0766536726044757,0.248616272749426,0.159363659362011,0.580667498586094,-0.192948881693152,0.262695372005966,1,0.245411659164296,0.444013846709794,0.31220462952945,0.499015356509886,0.348727794123581,0.213005258525157,-0.179072779296231,0.316247000867643,0.396427108198924,0.271840996600059,0.102630401337011,0.218672140059009,-0.00468915415519493,0.176468814505131,0.345622949369898,0.208030933616427,0.238803564277797,-0.194265475211555,0.226650817946261,-0.0517129103357031,0.188157589050863,0.311947783507168,0.394190585789485,0.0807844121822989,0.561654404791689,0.224293976345308,0.352326663670076,0.140562722378465,-0.0962923807194725,0.45068073184594
"UBE2NL",0.269714057354766,0.0395273271576783,0.0311482798877459,0.0662450875284681,0.0731173348226845,-0.0165664057998153,0.311464891156008,-0.0135188506161052,-0.0185669400263583,-0.0734716376656396,0.000771435019408077,-0.0126170761314581,0.0588846842899942,0.140596762860247,0.385273256917646,0.0781283484632587,-0.0869098661820501,0.0910951050170126,0.354734741333344,-0.157858897037841,0.0914077479512257,-0.111598606376521,0.107077947243211,-0.0467686943667965,0.0407407062452785,0.0954145395487496,-0.0424584086440117,0.323758383830054,0.21115059299456,-0.0236176669924663,0.145289282828129,-0.14693178234988,0.0312495924761139,-0.0881393214472013,0.0540265762611603,-0.0591338822721917,0.0477583692426563,0.0944579624231892,-0.00649035119213823,0.170920650571283,0.0119793161770998,0.229259562273306,0.209401869605711,-0.0195708636194599,0.417198840128076,-0.125713164197067,0.0880452757216409,0.0819120315072751,0.0169763707947857,0.089429110820912,0.153442054776813,0.0947013097727679,0.0305548608521831,-0.0229731857010244,0.193801251543061,0.0928408581299003,-0.0171642990398101,-0.284618555706365,0.397236998824538,-0.261240548414941,-0.0226236841435386,0.118717419387513,-0.0639861694125703,0.0798111512888599,-0.0156725317148044,0.324813247858039,0.127039182002729,0.174885215465445,0.0447659760954463,0.245411659164296,1,0.194706509008425,-0.0445270571842297,0.287314731270566,0.192858401256691,0.103533489170069,-0.142610386034538,0.251405014441725,0.0076624143537361,-0.105880040922521,0.0437861970762292,-0.00905263328072831,-0.182257880178242,0.188055515939752,0.120047424361174,-0.0419760243482681,0.304065514028379,0.0688740186644175,0.254191257399072,-0.00344652256644144,0.189735350527,0.247046745523044,0.206866543179523,-0.0308110665237156,0.105418459130677,0.087094517558751,0.0331410541825936,-0.159553305241793,-0.0264301524494507,0.227433694472797
"POLR2H",0.056022298266636,0.123407603333408,-0.0162269363906419,0.39916377273115,0.0127581727149321,-0.0228960652223651,-0.100406034817302,0.146223140329713,0.0948940012827536,-0.0199548779173805,0.0314436281393241,-0.160442876031385,0.223831399544118,0.26271265341612,0.408186575815123,0.360390364697126,0.214570664178679,0.143558895003731,0.448767269285495,-0.0410941571345666,-0.00368138691457096,-0.0975818851253682,0.400183265802794,-0.244763021301679,0.0823042988698127,0.411651784033553,-0.0185294579790866,0.435794974608801,0.336027396211505,-0.189260723004179,0.288646340334638,0.183215037748131,0.180604604745662,-0.105838018627206,0.197652264678909,0.346174871193105,-0.0857718878784044,0.299607084000352,-0.0854430704972347,0.199529770258484,0.373481722340878,0.326278275577249,0.390900556449397,-0.0415660694478581,0.3226596247435,0.0744550636734805,-0.0398122828802114,0.355876550241975,0.139305604054671,0.426627032381879,0.276586355946238,-0.103303411049087,0.275041525723632,0.191411512938598,0.302917410127731,0.261772200080044,-0.0756143319507344,-0.293808928260057,0.317064000500058,-0.165915464828952,0.0830003752296466,0.329401559213767,0.188024416959575,0.089966930869693,0.287937169667135,-0.0226064100685636,0.436835997229791,-0.133763212892371,0.299698031204876,0.444013846709794,0.194706509008425,1,0.277643778869593,0.229419084047083,0.350447765014196,0.304357268732476,-0.27612157668752,0.167702742805299,0.296662962225692,0.15927636122531,0.278817412010684,0.114171046801161,0.153203153269693,0.264137814735338,0.29583641692154,0.156434470810831,0.141106655058535,-0.11517600005703,0.177712299919836,-0.0540405326471057,0.266108012515828,0.387478898887109,0.243110161594422,0.126726864561823,0.401092446370779,-0.0236899152434596,0.312341260369447,0.137111085021532,-0.109286849594397,0.220719164835594
"CHRAC1",-0.2043354485566,-0.0274634347031492,-0.124932443985557,0.398675929986348,-0.0556769683048682,0.0173564044024924,-0.130402451133453,0.0754897745542716,0.00439093663077255,0.169212138881721,-0.165478272426777,-0.1589347353362,0.298023224405687,0.291824137532965,0.0344151617605751,0.392836834829738,0.205629322541621,-0.151790109516044,0.134216674649161,0.147188498991631,-0.0276071425801746,-0.0122141012169569,0.186681637576461,-0.370256912715408,-0.0791834225067973,0.309462071080728,-0.0365710897578788,0.112545026698017,-0.0833633688491208,-0.135166376749544,0.0855000688269312,0.0731190211269253,0.15161940264273,-0.372938244954052,0.395687175836305,0.0418416726167762,-0.102115647738288,0.183807279987851,-0.172270242628749,0.175366391647533,0.317655561976502,0.569963985996983,0.215320082821997,-0.0115375874151265,0.125157462681149,0.345993176007108,-0.268005860173839,0.373780825887462,-0.114333368869732,0.295584572626647,-0.0471878254334657,-0.208330567264066,0.601471452662155,0.0246454023136834,-0.0740915285349523,0.0733518411719581,-0.110105191591094,-0.163578827959323,0.00654295136266141,-0.00436592683004708,0.0711692158089282,0.295734474045292,0.422322819217932,0.000847836664319061,0.0078447922575103,-0.134748646887892,0.311419074775804,-0.277044528920911,-0.0318263750380111,0.31220462952945,-0.0445270571842297,0.277643778869593,1,0.167391778132409,0.0667332474288477,0.198729872488827,-0.247354550805316,0.14126736131024,0.400844239735995,0.295209695742162,-0.18981525565529,0.0380773161383213,-0.0879751259166923,0.105643591117395,-0.0211416073235076,-0.119380671442861,-0.0405631711207296,-0.171014738283444,-0.044076171534801,-0.0478168150772737,0.0861523930775284,0.164380464857224,0.29652483017684,0.122207190841663,0.479980268950469,0.218083212718846,-0.0147718633198549,0.317313056434479,-0.117524296524959,-0.0258415785878038
"ASNA1",0.296732537960245,0.0230606714677432,0.0205690570685939,0.409604522464231,0.157724399492444,0.0148172618548812,0.205381490615652,-0.0832893096218365,0.0647285427910981,0.210325099447664,-0.0366656326551694,-0.106985635323603,0.0550840787917968,0.376715472162021,0.252674226903247,0.42247930404346,0.119970223599489,-0.0210617906044718,0.425070684320178,-0.0761461189370022,-0.0687585658380205,-0.1371509106,0.482437589569037,-0.271499625474534,-0.0925300232809172,0.49742629539714,-0.00806343539762368,0.34416010303554,0.24063610433555,0.11938200606185,0.43133118198043,0.0684067624349991,0.0848597244759439,-0.121356745205115,0.402341844044095,0.195125318301912,0.237678906609801,0.445681547300816,-0.116102585375757,0.407652225371357,0.571617716559554,0.385591886635458,0.543693935594633,0.197506735346711,0.336390550049754,0.311773683083328,-0.23490032359775,0.341447839902104,-0.00168498332118818,0.553877795199704,0.25187527533593,-0.0684106547323796,0.393686425218012,0.1637908820757,0.153658815671864,0.314988346544157,0.00971471556442209,-0.460853533307413,0.554718315580722,-0.155758919357656,0.0924115105456362,0.264368536247916,0.354831635288988,-0.122768222207196,0.262031193696447,0.251022963480106,0.540893535011955,-0.134096156594317,0.10885309220054,0.499015356509886,0.287314731270566,0.229419084047083,0.167391778132409,1,0.281922811367928,0.0236117838644508,-0.143300827618647,0.402791449006719,0.373346458118358,0.0526399572849295,0.00123401378992682,0.275362872738833,-0.0773852111752261,0.116440568479948,0.233407054852075,0.166950579386268,0.48863946383137,-0.107515371235183,0.262157332950297,-0.0166181720886954,0.0481179268356126,0.243264308395399,0.398325300668322,0.141799084485252,0.499442681408152,0.267726009912637,0.380035747486779,-0.041961292784211,0.0987538940370044,0.301746845590991
"MRPL40",0.446449946123097,0.448426212112007,0.198132522055825,0.355818712743055,0.0551203648069205,-0.0344005687394685,0.0606690785727193,0.132401062187561,0.090280202205492,0.0564962679102856,0.343969276189649,0.0534560792183995,0.123270338156567,0.181934240074925,0.172478966803848,0.119854595041227,0.0788741045049998,0.489497411112339,0.588910953050242,-0.187292589465236,-0.0730757105339864,-0.0813124441456848,0.621644921994345,-0.0252922047892914,0.207254718167119,0.462177624917356,-0.0326760538141128,0.355023839581216,0.558802360344035,0.0529589947125525,0.497889274441814,0.340819052257148,-0.111288546975056,0.378399815080791,0.100630989098,0.538617389273357,0.170912903816175,0.536477676517765,0.164137080295244,0.340680198745446,0.284974592561337,0.235851458552343,0.609167525698596,-0.017571921984909,0.0895654657671861,0.0943353511178746,0.114350575026597,-0.0127639273939178,0.545258569118862,0.504038656454908,0.551545636378968,0.0251644999727745,0.262188606537146,0.551025274200694,0.637535063780178,0.515089355816265,-0.0143299398705673,-0.236008113007133,0.504769904745879,-0.0980893520097529,0.0600116573165652,-0.118843985013052,0.000966888494445136,-0.0373499841539276,0.418405092063427,0.288946562631057,0.519101718272198,0.214710859219076,0.671373703566826,0.348727794123581,0.192858401256691,0.350447765014196,0.0667332474288477,0.281922811367928,1,-0.130726309645973,0.036959968162,0.294987380450635,0.0911941380814224,0.0058473771686091,0.416916350783422,0.528027032841378,0.152548500837067,0.382229294585187,0.470242244662125,0.453685503063329,0.368782633542434,0.144651286862551,0.372210338736421,0.0591215845334723,-0.13859385909073,0.0501606246975191,0.184307908149884,0.101208584821809,0.33253073505939,-0.0148976144614154,0.592818366465877,-0.0942738973196174,-0.0928236149945585,0.541402367550692
